Frequency_Hz,Magnitude_CH1,Magnitude_CH2,Phase_CH1,Phase_CH2,Transf_Magnitude,Transf_Phase
12419.8870743809,-0.2984543158088652,19.15905982957948,-0.7441931290303649,15.15147247035385,-0.31085515562241994,15.895665599384216
12760.93078286934,-0.3146216358322842,19.17977939733405,-0.7046037595650717,14.75643082317224,-0.27396826784443107,15.46103458273731
13111.33937611101,-0.3054538006695783,19.19869008708903,-0.7600444696386937,14.3011023027023,-0.26422541325215576,15.061146772340996
13471.37000902258,-0.2980715328845295,19.20456493803377,-0.7307196988566124,13.96877611056696,-0.2657328300924675,14.699495809423574
13841.28689786241,-0.299644156895875,19.22377594468993,-0.753316692030799,13.53923934612324,-0.2449491994249584,14.29255603815404
14221.36151413141,-0.3049470238362803,19.24348756742516,-0.7669752816245816,13.166988344114,-0.2199347097493245,13.933963625738583
14611.87278379817,-0.3005362324106203,19.25757766704057,-0.7681694160928496,12.78319833340268,-0.21025540155957145,13.55136774949553
15013.10729199488,-0.2923640259517624,19.28151793947023,-0.7715522484744045,12.40529349596349,-0.19448733558877151,13.176845744437895
15425.35949333401,-0.2940251672263806,19.28206732001565,-0.7924524118301308,12.05847762737023,-0.19227681376873562,12.85093003920036
15848.93192800015,-0.2876844347817519,19.29992892696875,-0.8050921636135171,11.71638338736582,-0.180755939260262,12.521475550979337
16284.13544377573,-0.2864339699720583,19.311428269929,-0.8514065828619986,11.35677496992513,-0.17050706110970637,12.208181552787128
16731.28942416329,-0.2925160274761908,19.32178200029276,-0.8537187411251852,10.98374961453573,-0.15407127324181502,11.837468355660915
17190.72202277205,-0.2747486539339724,19.33613099720001,-0.8522965476764458,10.67944664759103,-0.1574896498767835,11.531743195267476
17662.77040414048,-0.2775118738659479,19.34792343300946,-0.8812487282863825,10.32399122728175,-0.14293399413535823,11.205239955568132
18147.78099117179,-0.2768633783268085,19.3546099173109,-0.9100883238256928,10.00968727554667,-0.1368960053730568,10.919775599372363
18646.10971936386,-0.2771747413771774,19.3667002651742,-0.9426323580155171,9.678703874470758,-0.12449429445938875,10.621336232486275
19158.1222980202,-0.2726518555960354,19.37397013670267,-0.9894728655393966,9.351308990019357,-0.12174730871205952,10.340781855558753
19684.19447863363,-0.2724082823537788,19.38679187200444,-0.9738025191865823,9.073235196320361,-0.10916914665254396,10.047037715506944
20224.7123306396,-0.2707269326053434,19.39813697485515,-1.010766527003244,8.763612810451765,-0.09950539355027388,9.77437933745501
20780.07252474162,-0.2641849045636567,19.40071443545982,-1.072374752604077,8.468307814948366,-0.10346996098728667,9.540682567552443
21350.68262401662,-0.2678748241721421,19.41429098878088,-1.089295339115772,8.18653835598941,-0.08620348805774114,9.275833695105181
21936.96138301391,-0.2625969191423101,19.42123951059279,-1.145306608875382,7.907730078295483,-0.08453287127566256,9.053036687170865
22539.33905506724,-0.2548870099291429,19.42792896340253,-1.192592595300905,7.578393717132177,-0.08555332767909363,8.770986312433081
23158.25770804557,-0.2492260552209325,19.43158450120005,-1.221213871416069,7.322046739748676,-0.08755874458978141,8.543260611164746
23794.171548774,-0.2442925106966417,19.44638867971985,-1.227427290949487,7.054208947745264,-0.0776881105942735,8.281636238694752
24447.54725636341,-0.2467488914931146,19.44658196900144,-1.313213993406538,6.798969016641125,-0.07503844051620945,8.112183010047664
25118.86432469291,-0.2470811457154725,19.456425059341,-1.314549887102773,6.532792827080546,-0.06486309595429063,7.847342714183319
25808.61541429679,-0.2422557203105508,19.46171420519667,-1.381890821658933,6.242394606271119,-0.06439937550354458,7.624285427930052
26517.30671391416,-0.2418534444707982,19.4646331523306,-1.462519572797387,5.998078422587468,-0.061882704209367034,7.4605979953848545
27245.4583119664,-0.2458880600933861,19.47511791847213,-1.439545352658625,5.796205641868378,-0.04736332244524988,7.235750994527002
27993.60457823538,-0.2383359823263075,19.47774393370792,-1.528310306713347,5.514201771518735,-0.05228938497653601,7.0425120782320825
28762.29455602219,-0.2320115521616107,19.48130899428903,-1.581119457735075,5.286829866927715,-0.05504875456012215,6.86794932466279
29552.09236507449,-0.2407263443374194,19.48277145281068,-1.62949537722591,5.028092586548663,-0.04487150386266592,6.6575879637745725
30363.5776155779,-0.2322637698895799,19.49843624592464,-1.69713917526175,4.783099104157616,-0.037669285196543,6.480238279419366
31197.34583351556,-0.2373774823494129,19.49514077376296,-1.763456771953311,4.540341445153,-0.035851044898393525,6.303798217106311
32054.00889770764,-0.2283076997189936,19.49584863190755,-1.794425550233346,4.329243900189714,-0.04421296938422259,6.123669450423061
32934.19548885189,-0.228006246886178,19.4997802301008,-1.893162064156947,4.104870368042001,-0.04058282402378666,5.998032432198949
33838.55155089455,-0.224483701094561,19.50476525031249,-1.935755739644444,3.880668154336882,-0.03912034960371358,5.816423893981326
34767.74076507022,-0.2244944368389623,19.5093192330317,-1.976954684547344,3.674104057109322,-0.034555631140101184,5.651058741656666
35722.44503695875,-0.2209411708902071,19.51774106663987,-2.058153811025514,3.432911390602011,-0.029687063480686504,5.491065201627526
36703.36499691631,-0.2193408026488961,19.51072707549119,-2.137997922569795,3.195812629285653,-0.038301422870677726,5.333810551855448
37711.22051424817,-0.2203995716590852,19.51868637653412,-2.228441049496079,2.987826630142329,-0.029283352817557784,5.216267679638408
38746.7512255003,-0.2127012717485809,19.53176498706937,-2.292753719266289,2.766738221549992,-0.023903042192813473,5.059491940816281
39810.71707725766,-0.2165582369575244,19.52165185323069,-2.377243908659556,2.547760395433979,-0.03015921082254991,4.925004304093536
40903.8988838474,-0.2129599916696098,19.53614495892769,-2.436528138516324,2.336278688403146,-0.01926435041346508,4.772806826919471
42027.09890035634,-0.210722529423073,19.53748816793277,-2.465524397780789,2.134202634663931,-0.02015860365492017,4.59972703244472
